State,"Agency Type","Agency Name",Q1,Q2,Q3,Q4,Population
Virginia,"Metropolitan Counties",Campbell,0,0,0,0,
Virginia,"Metropolitan Counties",Caroline,0,0,0,0,
Virginia,"Metropolitan Counties","Charles City",0,0,0,0,
Virginia,"Metropolitan Counties",Craig,0,0,0,0,
Virginia,"Metropolitan Counties",Culpeper,0,0,0,0,
Virginia,"Metropolitan Counties",Dinwiddie,0,0,0,0,
Virginia,"Metropolitan Counties",Fauquier,0,0,0,0,
Virginia,"Metropolitan Counties",Floyd,0,0,0,0,
Virginia,"Metropolitan Counties",Franklin,0,0,0,0,
Virginia,"Metropolitan Counties",Frederick,0,0,0,0,
Virginia,"Metropolitan Counties",Giles,0,0,0,0,
Virginia,"Metropolitan Counties",Goochland,0,0,0,0,
Virginia,"Metropolitan Counties",Greene,0,0,0,0,
Virginia,"Metropolitan Counties",Hanover,0,0,0,0,
Virginia,"Metropolitan Counties","Isle of Wight",0,0,0,0,
Virginia,"Metropolitan Counties","King William",0,0,0,0,
Virginia,"Metropolitan Counties",Mathews,0,0,0,0,
Virginia,"Metropolitan Counties",Montgomery,0,0,0,0,
Virginia,"Metropolitan Counties",Nelson,0,0,0,0,
Virginia,"Metropolitan Counties","New Kent",0,0,0,0,
Virginia,"Metropolitan Counties"," Prince William County Police Department",0,0,0,0,
Virginia,"Metropolitan Counties",Pulaski,0,0,0,0,
Virginia,"Metropolitan Counties",Rappahannock,0,0,0,0,
Virginia,"Metropolitan Counties"," Roanoke County Police Department",0,0,0,0,
Virginia,"Metropolitan Counties",Scott,0,0,0,0,
Virginia,"Metropolitan Counties",Stafford,0,0,0,0,
Virginia,"Metropolitan Counties",Sussex,0,0,0,0,
Virginia,"Metropolitan Counties",Warren,0,0,0,0,
Virginia,"Metropolitan Counties",Washington,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Accomack,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Alleghany,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Bath,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Bland,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Brunswick,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Buchanan,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Charlotte,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Dickenson,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Essex,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Grayson,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Greensville,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Halifax,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Henry,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Highland,0,0,0,0,
Virginia,"Nonmetropolitan Counties","King and Queen",0,0,0,0,
Virginia,"Nonmetropolitan Counties",Lancaster,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Lee,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Lunenburg,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Madison,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Mecklenburg,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Middlesex,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Northampton,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Northumberland,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Nottoway,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Page,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Patrick,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Pittsylvania,0,0,0,0,
Virginia,"Nonmetropolitan Counties","Prince Edward",0,0,0,0,
Virginia,"Nonmetropolitan Counties",Richmond,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Rockbridge,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Russell,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Shenandoah,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Smyth,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Southampton,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Surry,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Tazewell,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Wise,0,0,0,0,
Virginia,"Nonmetropolitan Counties",Wythe,0,0,0,0,
Virginia,"State Police Agencies","State Police: Accomack County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Albemarle County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Alexandria",0,0,0,0,
Virginia,"State Police Agencies","State Police: Alleghany County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Amelia County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Amherst County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Appomattox County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Arlington County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Augusta County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Bath County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Bedford",0,,0,,
Virginia,"State Police Agencies","State Police: Bedford County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Bland County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Botetourt County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Bristol",0,0,0,0,
Virginia,"State Police Agencies","State Police: Brunswick County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Buckingham County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Buena Vista",0,,0,0,
Virginia,"State Police Agencies","State Police: Campbell County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Caroline County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Carroll County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Charles City County",0,0,,0,
Virginia,"State Police Agencies","State Police: Charlotte County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Charlottesville",0,0,0,0,
Virginia,"State Police Agencies","State Police: Chesapeake",0,0,0,0,
Virginia,"State Police Agencies","State Police: Chesterfield County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Clarke County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Colonial Heights",0,0,0,0,
Virginia,"State Police Agencies","State Police: Covington",0,0,,0,
Virginia,"State Police Agencies","State Police: Craig County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Culpeper County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Cumberland County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Danville",0,0,0,0,
Virginia,"State Police Agencies","State Police: Dickenson County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Dinwiddie County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Emporia",0,0,0,0,
Virginia,"State Police Agencies","State Police: Essex County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Fairfax City",,0,0,0,
Virginia,"State Police Agencies","State Police: Fairfax County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Falls Church",0,,,,
Virginia,"State Police Agencies","State Police: Fauquier County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Floyd County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Fluvanna County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Franklin",0,0,0,0,
Virginia,"State Police Agencies","State Police: Franklin County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Frederick County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Fredericksburg",0,0,0,0,
Virginia,"State Police Agencies","State Police: Galax",0,0,0,,
Virginia,"State Police Agencies","State Police: Giles County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Gloucester County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Goochland County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Grayson County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Greene County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Greensville County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Halifax County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Hampton",0,0,0,0,
Virginia,"State Police Agencies","State Police: Hanover County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Harrisonburg",0,0,0,0,
Virginia,"State Police Agencies","State Police: Henrico County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Henry County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Highland County",0,0,0,,
Virginia,"State Police Agencies","State Police: Hopewell",0,0,0,0,
Virginia,"State Police Agencies","State Police: Isle of Wight County",0,0,0,0,
Virginia,"State Police Agencies","State Police: James City County",0,0,0,,
Virginia,"State Police Agencies","State Police: King and Queen County",0,0,0,0,
Virginia,"State Police Agencies","State Police: King George County",0,0,0,0,
Virginia,"State Police Agencies","State Police: King William County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Lancaster County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Lee County",0,0,0,,
Virginia,"State Police Agencies","State Police: Lexington",,0,0,0,
Virginia,"State Police Agencies","State Police: Loudoun County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Louisa County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Lunenburg County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Lynchburg",0,0,0,0,
Virginia,"State Police Agencies","State Police: Madison County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Manassas",0,0,0,0,
Virginia,"State Police Agencies","State Police: Manassas Park",,0,,0,
Virginia,"State Police Agencies","State Police: Martinsville",0,0,0,0,
Virginia,"State Police Agencies","State Police: Mathews County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Mecklenburg County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Middlesex County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Montgomery County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Nelson County",0,0,0,0,
Virginia,"State Police Agencies","State Police: New Kent County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Newport News",0,0,0,0,
Virginia,"State Police Agencies","State Police: Norfolk",0,0,0,0,
Virginia,"State Police Agencies","State Police: Northampton County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Northumberland County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Norton",,,0,,
Virginia,"State Police Agencies","State Police: Nottoway County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Orange County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Page County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Patrick County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Petersburg",0,0,0,0,
Virginia,"State Police Agencies","State Police: Pittsylvania County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Poquoson",,,,0,
Virginia,"State Police Agencies","State Police: Portsmouth",0,0,0,0,
Virginia,"State Police Agencies","State Police: Powhatan County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Prince Edward County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Prince George County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Prince William County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Pulaski County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Radford",0,0,0,,
Virginia,"State Police Agencies","State Police: Rappahannock County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Richmond",0,0,0,0,
Virginia,"State Police Agencies","State Police: Richmond County",0,0,0,,
Virginia,"State Police Agencies","State Police: Roanoke",0,0,0,0,
Virginia,"State Police Agencies","State Police: Roanoke County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Rockbridge County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Rockingham County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Russell County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Salem",0,0,0,0,
Virginia,"State Police Agencies","State Police: Scott County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Shenandoah County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Smyth County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Southampton County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Spotsylvania County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Stafford County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Staunton",0,0,0,0,
Virginia,"State Police Agencies","State Police: Suffolk",0,0,0,0,
Virginia,"State Police Agencies","State Police: Surry County",0,0,,0,
Virginia,"State Police Agencies","State Police: Sussex County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Tazewell County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Virginia Beach",0,0,0,0,
Virginia,"State Police Agencies","State Police: Warren County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Washington County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Waynesboro",,0,0,0,
Virginia,"State Police Agencies","State Police: Westmoreland County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Williamsburg",0,0,0,0,
Virginia,"State Police Agencies","State Police: Winchester",0,0,0,0,
Virginia,"State Police Agencies","State Police: Wise County",0,0,0,0,
Virginia,"State Police Agencies","State Police: Wythe County",0,0,0,0,
Virginia,"State Police Agencies","State Police: York County",0,0,0,0,
Virginia,"Other Agencies","State Police: Alcoholic Beverage Control Commission",0,0,0,0,
Virginia,"Other Agencies","Central State Hospital",0,0,0,0,
Virginia,"Other Agencies","State Police: Department of Conservation and Recreation",0,0,0,0,
Virginia,"Other Agencies","State Police: Department of Game and Inland Fisheries, Enforcement Division",0,0,0,0,
Virginia,"Other Agencies","State Police: Department of Motor Vehicles",0,0,0,0,
Virginia,"Other Agencies","State Police: Norfolk Airport Authority",0,0,0,0,
Virginia,"Other Agencies","State Police: Port Authority, Norfolk",0,0,0,0,
Virginia,"Other Agencies","Reagan National Airport",0,0,0,0,
Virginia,"Other Agencies","Richmond International Airport",0,0,0,0,
Virginia,"Other Agencies","Virginia State Capitol",0,0,0,0,
Washington,Cities,"Airway Heights",0,0,0,0,"6,441"
Washington,Cities,Algona,0,0,0,0,"3,123"
Washington,Cities,Anacortes,0,0,0,0,"15,980"
Washington,Cities,Arlington,0,0,0,0,"18,425"
Washington,Cities,Asotin,0,0,0,0,"1,276"
Washington,Cities,"Bainbridge Island",0,0,0,0,"23,326"
Washington,Cities,"Battle Ground",0,0,0,0,"18,146"
Washington,Cities,Bingen,0,0,0,0,729
Washington,Cities,"Black Diamond",0,0,0,0,"4,304"
Washington,Cities,Blaine,0,0,0,0,"4,875"
Washington,Cities,"Bonney Lake",0,0,0,0,"18,156"
Washington,Cities,Bothell,0,0,0,0,"35,007"
Washington,Cities,Bremerton,0,0,0,0,"39,754"
Washington,Cities,Brewster,0,0,0,0,"2,356"
Washington,Cities,Brier,0,0,0,0,"6,303"
Washington,Cities,Buckley,0,0,0,0,"4,927"
Washington,Cities,Burlington,0,0,0,0,"8,492"
Washington,Cities,Camas,0,0,0,0,"20,848"
Washington,Cities,Carnation,0,0,0,0,"1,849"
Washington,Cities,"Castle Rock",0,0,0,0,"1,984"
Washington,Cities,Centralia,0,0,0,0,"16,549"
Washington,Cities,Chehalis,0,0,0,0,"7,312"
Washington,Cities,Chewelah,0,0,0,0,"2,606"
Washington,Cities,"Cle Elum",0,0,0,0,"2,798"
Washington,Cities,"Clyde Hill",0,0,0,0,"3,146"
Washington,Cities,Colfax,0,0,0,0,"2,860"
Washington,Cities,"College Place",0,0,0,0,"8,913"
Washington,Cities,Colton,0,0,0,0,437
Washington,Cities,Colville,0,0,0,0,"4,674"
Washington,Cities,Connell,0,0,0,0,"5,913"
Washington,Cities,Cosmopolis,0,0,0,0,"1,605"
Washington,Cities,"Coulee Dam",0,0,0,0,"1,096"
Washington,Cities,Coupeville,0,0,0,0,"1,875"
Washington,Cities,Dupont,0,0,0,0,"8,999"
Washington,Cities,Duvall,0,0,0,0,"7,342"
Washington,Cities,"East Wenatchee",0,0,0,0,"13,509"
Washington,Cities,Eatonville,0,0,0,0,"2,826"
Washington,Cities,Edgewood,0,0,0,0,"9,542"
Washington,Cities,Edmonds,0,0,0,0,"40,615"
Washington,Cities,Ellensburg,0,0,0,0,"18,367"
Washington,Cities,Elma,0,0,0,0,"3,033"
Washington,Cities,Enumclaw,0,0,0,0,"11,431"
Washington,Cities,Ephrata,0,0,0,0,"7,986"
Washington,Cities,Everson,0,0,0,0,"2,570"
Washington,Cities,Fircrest,0,0,0,0,"6,609"
Washington,Cities,Forks,0,0,0,0,"3,744"
Washington,Cities,Garfield,0,0,0,0,609
Washington,Cities,"Gig Harbor",0,0,0,0,"7,699"
Washington,Cities,Goldendale,0,0,0,0,"3,446"
Washington,Cities,"Grand Coulee",0,0,0,0,"1,046"
Washington,Cities,Grandview,0,0,0,0,"11,048"
Washington,Cities,Granger,0,0,0,0,"3,313"
Washington,Cities,Ilwaco,0,0,0,0,903
Washington,Cities,Issaquah,0,0,0,0,"33,365"
Washington,Cities,Kennewick,0,0,0,0,"76,508"
Washington,Cities,"Kettle Falls",0,0,0,0,"1,596"
Washington,Cities,Kirkland,0,0,0,0,"51,288"
Washington,Cities,Kittitas,0,0,0,0,"1,443"
Washington,Cities,"La Center",0,0,0,0,"3,071"
Washington,Cities,"Lake Forest Park",0,0,0,0,"13,088"
Washington,Cities,"Lake Stevens",0,0,0,0,"29,388"
Washington,Cities,Langley,0,0,0,,"1,047"
Washington,Cities,"Liberty Lake",0,0,0,0,"7,979"
Washington,Cities,"Long Beach",0,0,0,0,"1,344"
Washington,Cities,Longview,0,0,0,0,"36,374"
Washington,Cities,Lynden,0,0,0,0,"12,808"
Washington,Cities,Lynnwood,0,0,0,0,"36,396"
Washington,Cities,Mabton,0,0,0,0,"2,328"
Washington,Cities,Marysville,0,0,0,0,"63,153"
Washington,Cities,Mattawa,0,0,0,0,"4,532"
Washington,Cities,McCleary,0,0,0,0,"1,609"
Washington,Cities,Medina,0,0,0,0,"3,096"
Washington,Cities,Monroe,0,0,0,0,"17,562"
Washington,Cities,Montesano,0,0,0,0,"3,881"
Washington,Cities,Morton,0,0,0,0,"1,126"
Washington,Cities,"Moses Lake",0,0,0,0,"21,410"
Washington,Cities,Mossyrock,,,0,0,756
Washington,Cities,"Mountlake Terrace",0,0,0,0,"20,286"
Washington,Cities,Moxee,0,0,0,0,"3,598"
Washington,Cities,Mukilteo,0,0,0,0,"20,707"
Washington,Cities,Newcastle,0,0,0,0,"10,928"
Washington,Cities,"North Bend",0,0,0,0,"6,094"
Washington,Cities,Oakville,0,0,0,0,673
Washington,Cities,"Ocean Shores",0,0,0,0,"5,632"
Washington,Cities,Odessa,0,0,0,0,880
Washington,Cities,Oroville,0,0,0,0,"1,674"
Washington,Cities,Othello,0,0,0,0,"7,577"
Washington,Cities,Palouse,0,0,0,0,"1,028"
Washington,Cities,"Port Angeles",0,0,0,0,"19,053"
Washington,Cities,"Port Orchard",0,0,0,0,"11,818"
Washington,Cities,Poulsbo,0,0,0,0,"9,429"
Washington,Cities,Prosser,0,0,0,0,"5,817"
Washington,Cities,Puyallup,0,0,0,0,"38,532"
Washington,Cities,Quincy,0,0,0,0,"7,085"
Washington,Cities,Rainier,0,0,,,"1,918"
Washington,Cities,Raymond,0,0,0,0,"2,793"
Washington,Cities,Reardan,0,0,0,0,565
Washington,Cities,Republic,0,0,0,0,"1,105"
Washington,Cities,Richland,0,0,0,0,"52,465"
Washington,Cities,Ridgefield,0,0,0,0,"5,426"
Washington,Cities,Ritzville,0,0,0,0,"1,679"
Washington,Cities,Rosalia,0,0,0,0,559
Washington,Cities,Roy,0,0,0,0,803
Washington,Cities,"Royal City",0,0,0,0,"2,219"
Washington,Cities,Ruston,0,0,0,0,766
Washington,Cities,Sammamish,0,0,0,0,"49,805"
Washington,Cities,Seatac,0,0,0,0,"27,896"
Washington,Cities,Selah,0,0,0,0,"7,376"
Washington,Cities,Sequim,0,0,0,0,"6,626"
Washington,Cities,Snohomish,0,0,0,0,"9,323"
Washington,Cities,Snoqualmie,0,0,0,0,"11,890"
Washington,Cities,"South Bend",0,0,0,0,"1,602"
Washington,Cities,Springdale,0,0,0,0,278
Washington,Cities,Stanwood,0,0,0,0,"6,476"
Washington,Cities,Steilacoom,0,0,0,0,"6,099"
Washington,Cities,Sultan,0,0,0,0,"4,733"
Washington,Cities,Sumas,0,0,0,0,"1,340"
Washington,Cities,Sumner,0,0,0,0,"9,575"
Washington,Cities,Tenino,0,0,0,0,"1,700"
Washington,Cities,Tieton,0,0,0,0,"1,200"
Washington,Cities,Tonasket,0,0,0,0,"1,022"
Washington,Cities,Toppenish,0,0,0,0,"9,029"
Washington,Cities,Twisp,0,0,0,0,946
Washington,Cities,"Union Gap",0,0,0,0,"6,059"
Washington,Cities,"University Place",0,0,0,0,"31,708"
Washington,Cities,"Walla Walla",0,0,0,0,"31,889"
Washington,Cities,Wapato,0,0,0,0,"5,067"
Washington,Cities,Warden,0,0,0,0,"2,759"
Washington,Cities,Westport,0,0,0,0,"2,042"
Washington,Cities,"West Richland",0,0,0,0,"12,905"
Washington,Cities,"White Salmon",0,0,0,0,"2,269"
Washington,Cities,Wilbur,0,0,0,0,856
Washington,Cities,Winlock,0,0,0,0,"1,326"
Washington,Cities,Winthrop,0,0,0,0,409
Washington,Cities,Woodinville,0,0,0,0,"11,325"
Washington,Cities,Woodland,0,0,0,0,"5,535"
Washington,Cities,Woodway,0,0,0,0,"1,326"
Washington,Cities,"Yarrow Point",0,0,0,0,"1,039"
Washington,Cities,Yelm,0,0,0,0,"7,211"
Washington,Cities,Zillah,0,0,0,0,"3,051"
Washington,"Universites and Colleges","Central Washington University",0,0,0,0,"11,268"
Washington,"Universites and Colleges","Evergreen State College",0,0,0,0,"4,509"
Washington,"Universites and Colleges","Washington State University, Vancouver3",0,0,0,0,
Washington,"Metropolitan Counties",Asotin,0,0,0,0,
Washington,"Metropolitan Counties",Douglas,0,0,0,0,
Washington,"Metropolitan Counties",Franklin,0,0,0,0,
Washington,"Metropolitan Counties","Walla Walla",0,0,0,0,
Washington,"Metropolitan Counties",Whatcom,0,0,0,,
Washington,"Nonmetropolitan Counties",Adams,0,0,0,0,
Washington,"Nonmetropolitan Counties",Ferry,0,0,0,0,
Washington,"Nonmetropolitan Counties",Garfield,0,0,0,0,
Washington,"Nonmetropolitan Counties","Grays Harbor",0,0,0,0,
Washington,"Nonmetropolitan Counties",Island,0,0,0,0,
Washington,"Nonmetropolitan Counties",Kittitas,0,0,0,0,
Washington,"Nonmetropolitan Counties",Lewis,0,0,0,0,
Washington,"Nonmetropolitan Counties",Okanogan,0,0,0,0,
Washington,"Nonmetropolitan Counties",Pacific,0,0,0,0,
Washington,"Nonmetropolitan Counties",Wahkiakum,0,0,0,0,
Washington,"Nonmetropolitan Counties",Whitman,0,0,0,0,
Washington,"Tribal Agencies","Lummi Tribal",0,0,0,0,
Washington,"Tribal Agencies","Swinomish Tribal",0,0,0,0,
Washington,"Other Agencies","Skagit County Interlocal Drug Enforcement Unit",0,0,0,0,
Washington,"Other Agencies","State Gambling Commission Enforcement Unit",0,0,0,0,
Washington,"Other Agencies","State Insurance Commissioner, Special Investigations Unit",0,0,0,0,
West_Virginia,Cities,Alderson,0,0,0,0,"1,184"
West_Virginia,Cities,"Beech Bottom",,,0,0,514
West_Virginia,Cities,Belington,0,,,,"1,920"
West_Virginia,Cities,Benwood,0,0,0,0,"1,389"
West_Virginia,Cities,Bluefield,0,0,0,0,"10,517"
West_Virginia,Cities,Bridgeport,0,0,0,0,"8,425"
West_Virginia,Cities,Chapmanville,0,0,0,0,"1,264"
West_Virginia,Cities,"Charles Town",0,0,0,0,"5,421"
West_Virginia,Cities,Clarksburg,0,0,0,0,"16,389"
West_Virginia,Cities,Clearview,0,0,0,0,554
West_Virginia,Cities,Eleanor,0,0,0,0,"1,559"
West_Virginia,Cities,Elkins,0,0,0,0,"7,183"
West_Virginia,Cities,Fayetteville,0,,,,"2,888"
West_Virginia,Cities,"Gauley Bridge",0,0,0,0,609
West_Virginia,Cities,Glasgow,0,0,0,0,894
West_Virginia,Cities,"Glen Dale",0,0,0,0,"1,494"
West_Virginia,Cities,Glenville,0,0,0,0,"1,553"
West_Virginia,Cities,Grafton,0,0,0,0,"5,183"
West_Virginia,Cities,Granville,0,,,,"1,903"
West_Virginia,Cities,Hamlin,0,0,0,0,"1,136"
West_Virginia,Cities,"Harpers Ferry/Bolivar",0,0,0,0,"1,339"
West_Virginia,Cities,Harrisville,0,0,0,0,"1,819"
West_Virginia,Cities,Hinton,0,0,0,0,"2,604"
West_Virginia,Cities,Hurricane,0,0,0,0,"6,382"
West_Virginia,Cities,Kenova,0,0,0,0,"3,119"
West_Virginia,Cities,Keyser,0,0,0,0,"5,307"
West_Virginia,Cities,Lewisburg,0,0,0,0,"3,981"
West_Virginia,Cities,Lumberport,,0,,,880
West_Virginia,Cities,Marmet,0,0,0,0,"1,489"
West_Virginia,Cities,Mason,0,0,0,0,956
West_Virginia,Cities,Milton,0,0,0,0,"2,525"
West_Virginia,Cities,Moorefield,0,0,0,0,"2,492"
West_Virginia,Cities,"Mount Hope",0,0,0,0,"1,398"
West_Virginia,Cities,"New Martinsville",0,,,,"5,345"
West_Virginia,Cities,Nitro,0,0,0,0,"7,137"
West_Virginia,Cities,"Nutter Fort",0,,,,"1,580"
West_Virginia,Cities,Oceana,0,0,0,0,"1,355"
West_Virginia,Cities,Parkersburg,0,0,0,0,"31,207"
West_Virginia,Cities,Philippi,0,0,0,0,"2,944"
West_Virginia,Cities,"Point Pleasant",0,0,0,0,"4,300"
West_Virginia,Cities,Princeton,0,0,0,0,"6,474"
West_Virginia,Cities,Rainelle,0,0,0,0,"1,492"
West_Virginia,Cities,Ravenswood,0,0,0,0,"3,852"
West_Virginia,Cities,Reedsville,0,0,0,0,600
West_Virginia,Cities,Ripley,0,0,0,0,"3,249"
West_Virginia,Cities,Romney,0,0,0,0,"1,806"
West_Virginia,Cities,Ronceverte,0,0,0,0,"1,778"
West_Virginia,Cities,Shepherdstown,0,0,0,0,"2,149"
West_Virginia,Cities,Shinnston,0,0,0,0,"2,192"
West_Virginia,Cities,Sistersville,0,0,0,0,"1,357"
West_Virginia,Cities,Sophia,0,0,0,0,"1,336"
West_Virginia,Cities,"South Charleston",0,0,0,0,"13,308"
West_Virginia,Cities,Spencer,0,0,0,0,"2,238"
West_Virginia,Cities,"St. Albans",0,0,0,0,"10,952"
West_Virginia,Cities,"Star City",0,0,0,0,"1,904"
West_Virginia,Cities,Summersville,0,0,0,0,"3,569"
West_Virginia,Cities,Vienna,0,0,0,0,"10,664"
West_Virginia,Cities,Weirton,0,0,0,0,"19,435"
West_Virginia,Cities,Welch,0,0,0,0,"2,303"
West_Virginia,Cities,"West Liberty",0,0,0,0,"1,538"
West_Virginia,Cities,Weston,0,0,0,0,"4,076"
West_Virginia,Cities,Wheeling,0,0,0,0,"28,127"
West_Virginia,Cities,"White Hall",,0,0,0,660
West_Virginia,Cities,"White Sulphur Springs",0,0,0,0,"2,467"
West_Virginia,Cities,Williamson,0,0,0,0,"3,069"
West_Virginia,Cities,Winfield,0,0,0,0,"2,339"
West_Virginia,"Universites and Colleges","Concord University",0,0,,,"2,834"
West_Virginia,"Universites and Colleges","Fairmont State University",0,0,0,0,"4,451"
West_Virginia,"Universites and Colleges","Marshall University",0,0,0,0,"13,708"
West_Virginia,"Universites and Colleges","Potomac State College",0,0,0,0,"1,781"
West_Virginia,"Universites and Colleges","Shepherd University",0,0,0,0,"4,326"
West_Virginia,"Universites and Colleges"," West Virginia State University",0,0,0,0,"2,644"
West_Virginia,"Universites and Colleges","West Virginia Tech",0,0,0,0,"1,107"
West_Virginia,"Universites and Colleges","West Virginia University",0,0,0,0,"29,707"
West_Virginia,"Metropolitan Counties",Berkeley,0,0,0,0,
West_Virginia,"Metropolitan Counties",Boone,0,0,0,0,
West_Virginia,"Metropolitan Counties",Cabell,0,0,0,0,
